row1,row2
10.92266667,20.87402344
10.96533333,20.87402344
11.008,20.87402344
11.05066667,20.87402344
11.09333333,20.87402344
11.136,20.87402344
11.17866667,20.87402344
11.22133333,20.5078125
11.264,20.5078125
11.30666667,20.5078125
11.34933333,20.5078125
11.392,20.5078125
11.43466667,20.5078125
11.47733333,20.5078125
11.52,20.14160156
11.56266667,20.14160156
11.60533333,20.14160156
11.648,20.14160156
11.69066667,20.14160156
11.73333333,20.14160156
11.776,20.14160156
11.81866667,19.77539063
11.86133333,19.77539063
11.904,19.77539063
11.94666667,19.77539063
11.98933333,19.77539063
12.032,19.77539063
12.07466667,19.77539063
12.11733333,19.77539063
12.16,19.40917969
12.20266667,19.40917969
12.24533333,19.40917969
12.288,19.40917969
12.33066667,19.40917969
12.37333333,19.40917969
12.416,19.40917969
12.45866667,19.40917969
12.50133333,19.04296875
12.544,19.04296875
12.58666667,19.04296875
12.62933333,19.04296875
12.672,19.04296875
12.71466667,19.04296875
12.75733333,19.04296875
12.8,19.04296875
12.84266667,18.67675781
12.88533333,18.67675781
12.928,18.67675781
12.97066667,18.67675781
13.01333333,18.67675781
13.056,18.67675781
13.09866667,18.67675781
13.14133333,18.67675781
13.184,18.31054688
13.22666667,18.31054688
13.26933333,18.31054688
13.312,18.31054688
13.35466667,18.31054688
13.39733333,18.31054688
13.44,18.31054688
13.48266667,18.31054688
13.52533333,18.31054688
13.568,17.94433594
13.61066667,17.94433594
13.65333333,17.94433594
13.696,17.94433594
13.73866667,17.94433594
13.78133333,17.94433594
13.824,17.94433594
13.86666667,17.94433594
13.90933333,17.94433594
13.952,17.578125
13.99466667,17.578125
14.03733333,17.578125
14.08,17.578125
14.12266667,17.578125
14.16533333,17.578125
14.208,17.578125
14.25066667,17.578125
14.29333333,17.578125
14.336,17.578125
14.37866667,17.21191406
14.42133333,17.21191406
14.464,17.21191406
14.50666667,17.21191406
14.54933333,17.21191406
14.592,17.21191406
14.63466667,17.21191406
14.67733333,17.21191406
14.72,17.21191406
14.76266667,17.21191406
14.80533333,16.84570313
14.848,16.84570313
14.89066667,16.84570313
14.93333333,16.84570313
14.976,16.84570313
15.01866667,16.84570313
15.06133333,16.84570313
15.104,16.84570313
15.14666667,16.84570313
15.18933333,16.84570313
15.232,16.47949219
15.27466667,16.47949219
15.31733333,16.47949219
15.36,16.47949219
15.40266667,16.47949219
15.44533333,16.47949219
15.488,16.47949219
15.53066667,16.47949219
15.57333333,16.47949219
15.616,16.47949219
15.65866667,16.47949219
15.70133333,16.11328125
15.744,16.11328125
15.78666667,16.11328125
15.82933333,16.11328125
15.872,16.11328125
15.91466667,16.11328125
15.95733333,16.11328125
16,16.11328125
16.04266667,16.11328125
16.08533333,16.11328125
16.128,16.11328125
16.17066667,16.11328125
16.21333333,15.74707031
16.256,15.74707031
16.29866667,15.74707031
16.34133333,15.74707031
16.384,15.74707031
16.42666667,15.74707031
16.46933333,15.74707031
16.512,15.74707031
16.55466667,15.74707031
16.59733333,15.74707031
16.64,15.74707031
16.68266667,15.38085938
16.72533333,15.38085938
16.768,15.38085938
16.81066667,15.38085938
16.85333333,15.38085938
16.896,15.38085938
16.93866667,15.38085938
16.98133333,15.38085938
17.024,15.38085938
17.06666667,15.38085938
17.10933333,15.38085938
17.152,15.38085938
17.19466667,15.38085938
17.23733333,15.01464844
17.28,15.01464844
17.32266667,15.01464844
17.36533333,15.01464844
17.408,15.01464844
17.45066667,15.01464844
17.49333333,15.01464844
17.536,15.01464844
17.57866667,15.01464844
17.62133333,15.01464844
17.664,15.01464844
17.70666667,15.01464844
17.74933333,14.6484375
17.792,14.6484375
17.83466667,14.6484375
17.87733333,14.6484375
17.92,14.6484375
17.96266667,14.6484375
18.00533333,14.6484375
18.048,14.6484375
18.09066667,14.6484375
18.13333333,14.6484375
18.176,14.6484375
18.21866667,14.6484375
18.26133333,14.6484375
18.304,14.6484375
18.34666667,14.28222656
18.38933333,14.28222656
18.432,14.28222656
18.47466667,14.28222656
18.51733333,14.28222656
18.56,14.28222656
18.60266667,14.28222656
18.64533333,14.28222656
18.688,14.28222656
18.73066667,14.28222656
18.77333333,14.28222656
18.816,14.28222656
18.85866667,14.28222656
18.90133333,14.28222656
18.944,13.91601563
18.98666667,13.91601563
19.02933333,13.91601563
19.072,13.91601563
19.11466667,13.91601563
19.15733333,13.91601563
19.2,13.91601563
19.24266667,13.91601563
19.28533333,13.91601563
19.328,13.91601563
19.37066667,13.91601563
19.41333333,13.91601563
19.456,13.91601563
19.49866667,13.91601563
19.54133333,13.54980469
19.584,13.54980469
19.62666667,13.54980469
19.66933333,13.54980469
19.712,13.54980469
19.75466667,13.54980469
19.79733333,13.54980469
19.84,13.54980469
19.88266667,13.54980469
19.92533333,13.54980469
19.968,13.54980469
20.01066667,13.54980469
20.05333333,13.54980469
20.096,13.54980469
20.13866667,13.54980469
20.18133333,13.54980469
20.224,13.18359375
20.26666667,13.18359375
20.30933333,13.18359375
20.352,13.18359375
20.39466667,13.18359375
20.43733333,13.18359375
20.48,13.18359375
20.52266667,13.18359375
20.56533333,13.18359375
20.608,13.18359375
20.65066667,13.18359375
20.69333333,13.18359375
20.736,13.18359375
20.77866667,13.18359375
20.82133333,13.18359375
20.864,13.18359375
20.90666667,12.81738281
20.94933333,12.81738281
20.992,12.81738281
21.03466667,12.81738281
21.07733333,12.81738281
21.12,12.81738281
21.16266667,12.81738281
21.20533333,12.81738281
21.248,12.81738281
21.29066667,12.81738281
21.33333333,12.81738281
21.376,12.81738281
21.41866667,12.81738281
21.46133333,12.81738281
21.504,12.81738281
21.54666667,12.81738281
21.58933333,12.45117188
21.632,12.45117188
21.67466667,12.45117188
21.71733333,12.45117188
21.76,12.45117188
21.80266667,12.45117188
21.84533333,12.45117188
21.888,12.45117188
21.93066667,12.45117188
21.97333333,12.45117188
22.016,12.45117188
22.05866667,12.45117188
22.10133333,12.45117188
22.144,12.45117188
22.18666667,12.45117188
22.22933333,12.45117188
22.272,12.45117188
22.31466667,12.45117188
22.35733333,12.45117188
22.4,12.08496094
22.44266667,12.08496094
22.48533333,12.08496094
22.528,12.08496094
22.57066667,12.08496094
22.61333333,12.08496094
22.656,12.08496094
22.69866667,12.08496094
22.74133333,12.08496094
22.784,12.08496094
22.82666667,12.08496094
22.86933333,12.08496094
22.912,12.08496094
22.95466667,12.08496094
22.99733333,12.08496094
23.04,12.08496094
23.08266667,12.08496094
23.12533333,11.71875
23.168,11.71875
23.21066667,11.71875
23.25333333,11.71875
23.296,11.71875
23.33866667,11.71875
23.38133333,11.71875
23.424,11.71875
23.46666667,11.71875
23.50933333,11.71875
23.552,11.71875
23.59466667,11.71875
23.63733333,11.71875
23.68,11.71875
23.72266667,11.71875
23.76533333,11.71875
23.808,11.71875
23.85066667,11.71875
23.89333333,11.71875
23.936,11.71875
23.97866667,11.35253906
24.02133333,11.35253906
24.064,11.35253906
24.10666667,11.35253906
24.14933333,11.35253906
24.192,11.35253906
24.23466667,11.35253906
24.27733333,11.35253906
24.32,11.35253906
24.36266667,11.35253906
24.40533333,11.35253906
24.448,11.35253906
24.49066667,11.35253906
24.53333333,11.35253906
24.576,11.35253906
24.61866667,11.35253906
24.66133333,11.35253906
24.704,11.35253906
24.74666667,11.35253906
24.78933333,11.35253906
24.832,11.35253906
24.87466667,10.98632813
24.91733333,10.98632813
24.96,10.98632813
25.00266667,10.98632813
25.04533333,10.98632813
25.088,10.98632813
25.13066667,10.98632813
25.17333333,10.98632813
25.216,10.98632813
25.25866667,10.98632813
25.30133333,10.98632813
25.344,10.98632813
25.38666667,10.98632813
25.42933333,10.98632813
25.472,10.98632813
25.51466667,10.98632813
25.55733333,10.98632813
25.6,10.98632813
25.64266667,10.98632813
25.68533333,10.98632813
25.728,10.98632813
25.77066667,10.98632813
25.81333333,10.62011719
25.856,10.62011719
25.89866667,10.62011719
25.94133333,10.62011719
25.984,10.62011719
26.02666667,10.62011719
26.06933333,10.62011719
26.112,10.62011719
26.15466667,10.62011719
26.19733333,10.62011719
26.24,10.62011719
26.28266667,10.62011719
26.32533333,10.62011719
26.368,10.62011719
26.41066667,10.62011719
26.45333333,10.62011719
26.496,10.62011719
26.53866667,10.62011719
26.58133333,10.62011719
26.624,10.62011719
26.66666667,10.62011719
26.70933333,10.62011719
26.752,10.25390625
26.79466667,10.62011719
26.83733333,10.25390625
26.88,10.25390625
26.92266667,10.25390625
26.96533333,10.25390625
27.008,10.25390625
27.05066667,10.25390625
27.09333333,10.25390625
27.136,10.25390625
27.17866667,10.25390625
27.22133333,10.25390625
27.264,10.25390625
27.30666667,10.25390625
27.34933333,10.25390625
27.392,10.25390625
27.43466667,10.25390625
27.47733333,10.25390625
27.52,10.25390625
27.56266667,10.25390625
27.60533333,10.25390625
27.648,10.25390625
27.69066667,10.25390625
27.73333333,10.25390625
27.776,10.25390625
27.81866667,9.887695313
27.86133333,9.887695313
27.904,9.887695313
27.94666667,9.887695313
27.98933333,9.887695313
28.032,9.887695313
28.07466667,9.887695313
28.11733333,9.887695313
28.16,9.887695313
28.20266667,9.887695313
28.24533333,9.887695313
28.288,9.887695313
28.33066667,9.887695313
28.37333333,9.887695313
28.416,9.887695313
28.45866667,9.887695313
28.50133333,9.887695313
28.544,9.887695313
28.58666667,9.887695313
28.62933333,9.887695313
28.672,9.887695313
28.71466667,9.887695313
28.75733333,9.887695313
28.8,9.887695313
28.84266667,9.521484375
28.88533333,9.887695313
28.928,9.521484375
28.97066667,9.521484375
29.01333333,9.521484375
29.056,9.521484375
29.09866667,9.521484375
29.14133333,9.521484375
29.184,9.521484375
29.22666667,9.521484375
29.26933333,9.521484375
29.312,9.521484375
29.35466667,9.521484375
29.39733333,9.521484375
29.44,9.521484375
29.48266667,9.521484375
29.52533333,9.521484375
29.568,9.521484375
29.61066667,9.521484375
29.65333333,9.521484375
29.696,9.521484375
29.73866667,9.521484375
29.78133333,9.521484375
29.824,9.521484375
29.86666667,9.521484375
29.90933333,9.521484375
29.952,9.521484375
29.99466667,9.155273438
30.03733333,9.521484375
30.08,9.155273438
30.12266667,9.155273438
30.16533333,9.155273438
30.208,9.155273438
30.25066667,9.155273438
30.29333333,9.155273438
30.336,9.155273438
30.37866667,9.155273438
30.42133333,9.155273438
30.464,9.155273438
30.50666667,9.155273438
30.54933333,9.155273438
30.592,9.155273438
30.63466667,9.155273438
30.67733333,9.155273438
30.72,9.155273438
30.76266667,9.155273438
30.80533333,9.155273438
30.848,9.155273438
30.89066667,9.155273438
30.93333333,9.155273438
30.976,9.155273438
31.01866667,9.155273438
31.06133333,9.155273438
31.104,9.155273438
31.14666667,9.155273438
31.18933333,8.7890625
31.232,9.155273438
31.27466667,8.7890625
31.31733333,8.7890625
31.36,8.7890625
31.40266667,8.7890625
31.44533333,8.7890625
31.488,8.7890625
31.53066667,8.7890625
31.57333333,8.7890625
31.616,8.7890625
31.65866667,8.7890625
31.70133333,8.7890625
31.744,8.7890625
31.78666667,8.7890625
31.82933333,8.7890625
31.872,8.7890625
31.91466667,8.7890625
31.95733333,8.7890625
32,8.7890625
32.04266667,8.7890625
32.08533333,8.7890625
32.128,8.7890625
32.17066667,8.7890625
32.21333333,8.7890625
32.256,8.7890625
32.29866667,8.7890625
32.34133333,8.7890625
32.384,8.7890625
32.42666667,8.422851563
32.46933333,8.7890625
32.512,8.422851563
32.55466667,8.422851563
32.59733333,8.422851563
32.64,8.422851563
32.68266667,8.422851563
32.72533333,8.422851563
32.768,8.422851563
32.81066667,8.422851563
32.85333333,8.422851563
32.896,8.422851563
32.93866667,8.422851563
32.98133333,8.422851563
33.024,8.422851563
33.06666667,8.422851563
33.10933333,8.422851563
33.152,8.422851563
33.19466667,8.422851563
33.23733333,8.422851563
33.28,8.422851563
33.32266667,8.422851563
33.36533333,8.422851563
33.408,8.422851563
33.45066667,8.422851563
33.49333333,8.422851563
33.536,8.422851563
33.57866667,8.422851563
33.62133333,8.422851563
33.664,8.422851563
33.70666667,8.422851563
33.74933333,8.056640625
33.792,8.422851563
33.83466667,8.056640625
33.87733333,8.056640625
33.92,8.056640625
33.96266667,8.056640625
34.00533333,8.056640625
34.048,8.056640625
34.09066667,8.056640625
34.13333333,8.056640625
34.176,8.056640625
34.21866667,8.056640625
34.26133333,8.056640625
34.304,8.056640625
34.34666667,8.056640625
34.38933333,8.056640625
34.432,8.056640625
34.47466667,8.056640625
34.51733333,8.056640625
34.56,8.056640625
34.60266667,8.056640625
34.64533333,8.056640625
34.688,8.056640625
34.73066667,8.056640625
34.77333333,8.056640625
34.816,8.056640625
34.85866667,8.056640625
34.90133333,8.056640625
34.944,8.056640625
34.98666667,8.056640625
35.02933333,8.056640625
35.072,8.056640625
35.11466667,7.690429688
35.15733333,8.056640625
35.2,7.690429688
35.24266667,7.690429688
35.28533333,8.056640625
35.328,7.690429688
35.37066667,7.690429688
35.41333333,7.690429688
35.456,7.690429688
35.49866667,7.690429688
35.54133333,7.690429688
35.584,7.690429688
35.62666667,7.690429688
35.66933333,7.690429688
35.712,7.690429688
35.75466667,7.690429688
35.79733333,7.690429688
35.84,7.690429688
35.88266667,7.690429688
35.92533333,7.690429688
35.968,7.690429688
36.01066667,7.690429688
36.05333333,7.690429688
36.096,7.690429688
36.13866667,7.690429688
36.18133333,7.690429688
36.224,7.690429688
36.26666667,7.690429688
36.30933333,7.690429688
36.352,7.690429688
36.39466667,7.690429688
36.43733333,7.690429688
36.48,7.690429688
36.52266667,7.32421875
36.56533333,7.690429688
36.608,7.690429688
36.65066667,7.32421875
36.69333333,7.32421875
36.736,7.32421875
36.77866667,7.32421875
36.82133333,7.32421875
36.864,7.32421875
36.90666667,7.32421875
36.94933333,7.32421875
36.992,7.32421875
37.03466667,7.32421875
37.07733333,7.32421875
37.12,7.32421875
37.16266667,7.32421875
37.20533333,7.32421875
37.248,7.32421875
37.29066667,7.32421875
37.33333333,7.32421875
37.376,7.32421875
37.41866667,7.32421875
37.46133333,7.32421875
37.504,7.32421875
37.54666667,7.32421875
37.58933333,7.32421875
37.632,7.32421875
37.67466667,7.32421875
37.71733333,7.32421875
37.76,7.32421875
37.80266667,7.32421875
37.84533333,7.32421875
37.888,7.32421875
37.93066667,7.32421875
37.97333333,7.32421875
38.016,6.958007813
38.05866667,7.32421875
38.10133333,7.32421875
38.144,6.958007813
38.18666667,6.958007813
38.22933333,7.32421875
38.272,6.958007813
38.31466667,6.958007813
38.35733333,6.958007813
38.4,6.958007813
38.44266667,6.958007813
38.48533333,6.958007813
38.528,6.958007813
38.57066667,6.958007813
38.61333333,6.958007813
38.656,6.958007813
38.69866667,6.958007813
38.74133333,6.958007813
38.784,6.958007813
38.82666667,6.958007813
38.86933333,6.958007813
38.912,6.958007813
38.95466667,6.958007813
38.99733333,6.958007813
39.04,6.958007813
39.08266667,6.958007813
39.12533333,6.958007813
39.168,6.958007813
39.21066667,6.958007813
39.25333333,6.958007813
39.296,6.958007813
39.33866667,6.958007813
39.38133333,6.958007813
39.424,6.958007813
39.46666667,6.958007813
39.50933333,6.958007813
39.552,6.958007813
39.59466667,6.591796875
39.63733333,6.958007813
39.68,6.958007813
39.72266667,6.591796875
39.76533333,6.591796875
39.808,6.958007813
39.85066667,6.591796875
39.89333333,6.591796875
39.936,6.591796875
39.97866667,6.591796875
40.02133333,6.591796875
40.064,6.591796875
40.10666667,6.591796875
40.14933333,6.591796875
40.192,6.591796875
40.23466667,6.591796875
40.27733333,6.591796875
40.32,6.591796875
40.36266667,6.591796875
40.40533333,6.591796875
40.448,6.591796875
40.49066667,6.591796875
40.53333333,6.591796875
40.576,6.591796875
40.61866667,6.591796875
40.66133333,6.591796875
40.704,6.591796875
40.74666667,6.591796875
40.78933333,6.591796875
40.832,6.591796875
40.87466667,6.591796875
40.91733333,6.591796875
40.96,6.591796875
41.00266667,6.591796875
41.04533333,6.591796875
41.088,6.591796875
41.13066667,6.591796875
41.17333333,6.591796875
41.216,6.591796875
41.25866667,6.225585938
41.30133333,6.591796875
41.344,6.591796875
41.38666667,6.225585938
41.42933333,6.225585938
41.472,6.225585938
41.51466667,6.591796875
41.55733333,6.225585938
41.6,6.225585938
41.64266667,6.225585938
41.68533333,6.225585938
41.728,6.225585938
41.77066667,6.225585938
41.81333333,6.225585938
41.856,6.225585938
41.89866667,6.225585938
41.94133333,6.225585938
41.984,6.225585938
42.02666667,6.225585938
42.06933333,6.225585938
42.112,6.225585938
42.15466667,6.225585938
42.19733333,6.225585938
42.24,6.225585938
42.28266667,6.225585938
42.32533333,6.225585938
42.368,6.225585938
42.41066667,6.225585938
42.45333333,6.225585938
42.496,6.225585938
42.53866667,6.225585938
42.58133333,6.225585938
42.624,6.225585938
42.66666667,6.225585938
42.70933333,6.225585938
42.752,6.225585938
42.79466667,6.225585938
42.83733333,6.225585938
42.88,6.225585938
42.92266667,6.225585938
42.96533333,6.225585938
43.008,5.859375
43.05066667,5.859375
43.09333333,6.225585938
43.136,6.225585938
43.17866667,5.859375
43.22133333,5.859375
43.264,6.225585938
43.30666667,5.859375
43.34933333,5.859375
43.392,5.859375
43.43466667,5.859375
43.47733333,5.859375
43.52,5.859375
43.56266667,5.859375
43.60533333,5.859375
43.648,5.859375
43.69066667,5.859375
43.73333333,5.859375
43.776,5.859375
43.81866667,5.859375
43.86133333,5.859375
43.904,5.859375
43.94666667,5.859375
43.98933333,5.859375
44.032,5.859375
44.07466667,5.859375
44.11733333,5.859375
44.16,5.859375
44.20266667,5.859375
44.24533333,5.859375
44.288,5.859375
44.33066667,5.859375
44.37333333,5.859375
44.416,5.859375
44.45866667,5.859375
44.50133333,5.859375
44.544,5.859375
44.58666667,5.859375
44.62933333,5.859375
44.672,5.859375
44.71466667,5.493164063
44.75733333,5.859375
44.8,5.859375
44.84266667,5.859375
44.88533333,5.493164063
44.928,5.493164063
44.97066667,5.859375
45.01333333,5.859375
45.056,5.493164063
45.09866667,5.493164063
45.14133333,5.493164063
45.184,5.493164063
45.22666667,5.493164063
45.26933333,5.493164063
45.312,5.493164063
45.35466667,5.493164063
45.39733333,5.493164063
45.44,5.493164063
45.48266667,5.493164063
45.52533333,5.493164063
45.568,5.493164063
45.61066667,5.493164063
45.65333333,5.493164063
45.696,5.493164063
45.73866667,5.493164063
45.78133333,5.493164063
45.824,5.493164063
45.86666667,5.493164063
45.90933333,5.493164063
45.952,5.493164063
45.99466667,5.493164063
46.03733333,5.493164063
46.08,5.493164063
46.12266667,5.493164063
46.16533333,5.493164063
46.208,5.493164063
46.25066667,5.493164063
46.29333333,5.493164063
46.336,5.493164063
46.37866667,5.493164063
46.42133333,5.493164063
46.464,5.493164063
46.50666667,5.493164063
46.54933333,5.126953125
46.592,5.493164063
46.63466667,5.493164063
46.67733333,5.493164063
46.72,5.126953125
46.76266667,5.126953125
46.80533333,5.493164063
46.848,5.493164063
46.89066667,5.126953125
46.93333333,5.126953125
46.976,5.126953125
47.01866667,5.126953125
47.06133333,5.126953125
47.104,5.126953125
47.14666667,5.126953125
47.18933333,5.126953125
47.232,5.126953125
47.27466667,5.126953125
47.31733333,5.126953125
47.36,5.126953125
47.40266667,5.126953125
47.44533333,5.126953125
47.488,5.126953125
47.53066667,5.126953125
47.57333333,5.126953125
47.616,5.126953125
47.65866667,5.126953125
47.70133333,5.126953125
47.744,5.126953125
47.78666667,5.126953125
47.82933333,5.126953125
47.872,5.126953125
47.91466667,5.126953125
47.95733333,5.126953125
48,5.126953125
48.04266667,5.126953125
48.08533333,5.126953125
48.128,5.126953125
48.17066667,5.126953125
48.21333333,5.126953125
48.256,5.126953125
48.29866667,5.126953125
48.34133333,5.126953125
48.384,5.126953125
48.42666667,5.126953125
48.46933333,4.760742188
48.512,5.126953125
48.55466667,5.126953125
48.59733333,5.126953125
48.64,4.760742188
48.68266667,4.760742188
48.72533333,4.760742188
48.768,5.126953125
48.81066667,4.760742188
48.85333333,4.760742188
48.896,4.760742188
48.93866667,4.760742188
48.98133333,4.760742188
49.024,4.760742188
49.06666667,4.760742188
49.10933333,4.760742188
49.152,4.760742188
49.19466667,4.760742188
49.23733333,4.760742188
49.28,4.760742188
49.32266667,4.760742188
49.36533333,4.760742188
49.408,4.760742188
49.45066667,4.760742188
49.49333333,4.760742188
49.536,4.760742188
49.57866667,4.760742188
49.62133333,4.760742188
49.664,4.760742188
49.70666667,4.760742188
49.74933333,4.760742188
49.792,4.760742188
49.83466667,4.760742188
49.87733333,4.760742188
49.92,4.760742188
49.96266667,4.760742188
50.00533333,4.760742188
50.048,4.760742188
50.09066667,4.760742188
50.13333333,4.760742188
50.176,4.760742188
50.21866667,4.760742188
50.26133333,4.760742188
50.304,4.760742188
50.34666667,4.760742188
50.38933333,4.760742188
50.432,4.760742188
50.47466667,4.760742188
50.51733333,4.760742188
50.56,4.39453125
50.60266667,4.39453125
50.64533333,4.760742188
50.688,4.760742188
50.73066667,4.39453125
50.77333333,4.39453125
50.816,4.39453125
50.85866667,4.39453125
50.90133333,4.760742188
50.944,4.39453125
50.98666667,4.39453125
51.02933333,4.39453125
51.072,4.39453125
51.11466667,4.39453125
51.15733333,4.39453125
51.2,4.39453125
51.24266667,4.39453125
51.28533333,4.39453125
51.328,4.39453125
51.37066667,4.39453125
51.41333333,4.39453125
51.456,4.39453125
51.49866667,4.39453125
51.54133333,4.39453125
51.584,4.39453125
51.62666667,4.39453125
51.66933333,4.39453125
51.712,4.39453125
51.75466667,4.39453125
51.79733333,4.39453125
51.84,4.39453125
51.88266667,4.39453125
51.92533333,4.39453125
51.968,4.39453125
52.01066667,4.39453125
52.05333333,4.39453125
52.096,4.39453125
52.13866667,4.39453125
52.18133333,4.39453125
52.224,4.39453125
52.26666667,4.39453125
52.30933333,4.39453125
52.352,4.39453125
52.39466667,4.39453125
52.43733333,4.39453125
52.48,4.39453125
52.52266667,4.39453125
52.56533333,4.39453125
52.608,4.028320313
52.65066667,4.39453125
52.69333333,4.39453125
52.736,4.39453125
52.77866667,4.028320313
52.82133333,4.028320313
52.864,4.028320313
52.90666667,4.028320313
52.94933333,4.39453125
52.992,4.028320313
53.03466667,4.028320313
53.07733333,4.028320313
53.12,4.028320313
53.16266667,4.028320313
53.20533333,4.028320313
53.248,4.028320313
53.29066667,4.028320313
53.33333333,4.028320313
53.376,4.028320313
53.41866667,4.028320313
53.46133333,4.028320313
53.504,4.028320313
53.54666667,4.028320313
53.58933333,4.028320313
53.632,4.028320313
53.67466667,4.028320313
53.71733333,4.028320313
53.76,4.028320313
53.80266667,4.028320313
53.84533333,4.028320313
53.888,4.028320313
53.93066667,4.028320313
53.97333333,4.028320313
54.016,4.028320313
54.05866667,4.028320313
54.10133333,4.028320313
54.144,4.028320313
54.18666667,4.028320313
54.22933333,4.028320313
54.272,4.028320313
54.31466667,4.028320313
54.35733333,4.028320313
54.4,4.028320313
54.44266667,4.028320313
54.48533333,4.028320313
54.528,4.028320313
54.57066667,4.028320313
54.61333333,4.028320313
54.656,4.028320313
54.69866667,4.028320313
54.74133333,4.028320313
54.784,4.028320313
54.82666667,3.662109375
54.86933333,4.028320313
54.912,4.028320313
54.95466667,4.028320313
